Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,No,Non-Travel,1241,Research & Development,11,4,Life Sciences,1,496,4,Male,57,3,4,Human Resources,2,Divorced,4181,5823,8,Y,No,24,3,4,80,2,7,5,3,11,11,6,11
41,No,Travel_Rarely,340,Sales,9,2,Marketing,1,497,3,Male,79,3,2,Human Resources,3,Married,19863,9335,6,Y,Yes,19,3,1,80,1,10,3,1,6,6,6,0
52,Yes,Travel_Frequently,1460,Sales,12,3,Technical Degree,1,498,2,Female,31,4,5,Manufacturing Director,2,Married,4436,19554,9,Y,No,18,3,2,80,1,1,5,4,1,1,1,1
52,No,Travel_Frequently,542,Research & Development,3,3,Medical,1,499,3,Male,97,4,2,Sales Executive,3,Married,8807,12566,2,Y,No,15,3,4,80,2,29,3,3,26,1,12,5
53,Yes,Travel_Rarely,249,Research & Development,4,1,Medical,1,500,4,Male,53,3,3,Laboratory Technician,2,Single,8745,3924,5,Y,No,24,3,3,80,0,3,3,3,0,0,0,0
35,No,Travel_Rarely,1134,Sales,4,2,Life Sciences,1,501,3,Male,77,3,1,Laboratory Technician,1,Single,16499,12184,9,Y,No,25,3,2,80,0,24,6,4,0,0,0,0
56,No,Travel_Frequently,1413,Sales,28,4,Life Sciences,1,502,3,Male,74,4,2,Laboratory Technician,4,Divorced,11716,19151,1,Y,No,21,3,3,80,1,20,5,3,2,2,2,2
49,No,Travel_Rarely,489,Sales,25,4,Life Sciences,1,503,4,Male,87,4,3,Laboratory Technician,4,Married,12752,19026,5,Y,Yes,24,4,3,80,2,24,4,3,3,3,3,3
41,No,Travel_Rarely,1175,Research & Development,13,2,Marketing,1,504,4,Male,65,4,3,Sales Executive,4,Married,5215,16526,4,Y,No,14,3,1,80,1,8,5,3,0,0,0,0
40,Yes,Travel_Rarely,1017,Research & Development,23,4,Other,1,505,4,Female,31,2,3,Healthcare Representative,4,Married,19593,2989,2,Y,No,18,3,2,80,1,7,4,3,13,2,13,13
49,Yes,Travel_Rarely,739,Research & Development,19,4,Medical,1,506,2,Male,47,2,1,Healthcare Representative,3,Divorced,4322,21047,6,Y,No,19,4,4,80,3,4,3,3,6,6,6,6
54,No,Travel_Frequently,379,Research & Development,10,3,Medical,1,507,3,Male,78,3,5,Sales Executive,3,Married,16064,19391,3,Y,Yes,17,3,3,80,1,27,5,3,5,5,4,1
29,No,Travel_Rarely,1090,Research & Development,5,4,Other,1,508,1,Female,37,3,5,Laboratory Technician,1,Married,9882,19654,5,Y,No,14,3,1,80,0,1,5,2,1,1,1,1
30,No,Travel_Rarely,1425,Research & Development,7,5,Life Sciences,1,509,3,Female,87,1,1,Laboratory Technician,1,Single,5467,9367,8,Y,No,17,3,2,80,1,20,3,3,6,0,5,6
40,No,Travel_Rarely,690,Research & Development,24,3,Marketing,1,510,1,Male,44,2,4,Manufacturing Director,2,Single,19041,8790,5,Y,No,16,3,3,80,2,7,3,3,5,3,5,5
42,Yes,Travel_Rarely,750,Sales,16,2,Medical,1,511,4,Male,46,4,1,Sales Executive,4,Divorced,10359,23343,3,Y,No,21,3,2,80,0,33,3,2,5,4,2,5
52,Yes,Travel_Rarely,719,Research & Development,1,4,Medical,1,512,4,Female,52,4,2,Manufacturing Director,1,Married,9193,22784,9,Y,Yes,22,3,4,80,1,22,4,3,2,2,2,2
58,No,Travel_Rarely,236,Research & Development,12,3,Life Sciences,1,513,3,Male,95,3,1,Research Scientist,4,Married,16874,21751,1,Y,No,13,3,3,80,0,14,4,4,0,0,0,0
47,No,Travel_Rarely,681,Human Resources,2,1,Marketing,1,514,2,Male,99,4,4,Laboratory Technician,3,Married,3350,25054,8,Y,Yes,20,3,3,80,1,26,6,2,3,3,3,1
34,No,Travel_Rarely,1272,Sales,7,3,Technical Degree,1,515,1,Male,56,3,1,Healthcare Representative,4,Divorced,18911,17136,3,Y,No,13,3,4,80,0,1,3,2,14,14,0,6
37,No,Travel_Frequently,591,Sales,11,3,Life Sciences,1,516,4,Male,66,3,2,Healthcare Representative,1,Married,2847,16994,3,Y,No,11,3,3,80,1,27,4,1,0,0,0,0
42,No,Travel_Rarely,579,Sales,29,4,Medical,1,517,3,Male,78,3,2,Sales Executive,2,Married,18263,14528,1,Y,No,24,3,2,80,1,10,4,2,5,4,0,2
39,No,Travel_Rarely,1284,Research & Development,13,3,Life Sciences,1,518,4,Female,93,2,1,Laboratory Technician,4,Married,6547,20000,4,Y,No,23,3,3,80,3,20,2,2,8,8,4,8
30,No,Travel_Rarely,485,Research & Development,2,2,Technical Degree,1,519,2,Female,63,3,2,Research Director,2,Single,12478,24903,5,Y,No,15,3,3,80,1,31,4,3,37,12,11,6
36,No,Travel_Rarely,264,Sales,7,3,Medical,1,520,3,Male,47,3,1,Sales Executive,2,Divorced,10542,9571,9,Y,No,18,3,3,80,3,31,3,2,25,18,3,4
53,No,Travel_Rarely,542,Research & Development,15,3,Technical Degree,1,521,4,Male,93,3,3,Manager,1,Divorced,6486,4896,5,Y,No,22,3,3,80,1,6,4,3,32,7,14,4
29,No,Travel_Rarely,1314,Research & Development,25,2,Life Sciences,1,522,3,Female,73,2,5,Healthcare Representative,1,Divorced,10372,5216,2,Y,No,16,3,3,80,0,21,4,2,23,11,6,5
58,No,Travel_Frequently,516,Sales,11,3,Life Sciences,1,523,3,Male,46,4,3,Healthcare Representative,2,Divorced,13273,14876,8,Y,Yes,18,4,2,80,0,13,4,4,10,10,6,10
36,No,Travel_Rarely,1464,Research & Development,2,4,Life Sciences,1,524,4,Male,88,2,3,Research Scientist,3,Divorced,14545,4550,6,Y,No,17,3,4,80,3,12,3,2,27,18,3,6
29,No,Travel_Rarely,1306,Sales,7,1,Life Sciences,1,525,2,Female,42,2,1,Research Scientist,3,Married,18521,20127,2,Y,No,12,3,3,80,1,20,2,3,9,5,9,1
26,No,Travel_Frequently,389,Research & Development,4,3,Life Sciences,1,526,1,Female,81,3,1,Sales Representative,3,Divorced,12828,4414,3,Y,Yes,18,3,3,80,3,21,4,2,4,4,4,4
24,No,Travel_Rarely,288,Research & Development,11,3,Medical,1,527,3,Male,89,3,2,Research Scientist,1,Married,13200,12791,6,Y,Yes,14,3,3,80,0,33,3,3,5,5,5,1
45,No,Travel_Rarely,1263,Research & Development,29,2,Life Sciences,1,528,1,Female,71,3,1,Sales Executive,4,Single,7508,19621,7,Y,Yes,21,3,3,80,1,9,3,2,9,9,9,9
31,No,Travel_Rarely,231,Sales,2,3,Medical,1,529,4,Male,93,3,4,Manufacturing Director,4,Married,13088,14058,5,Y,No,15,3,2,80,1,0,3,3,22,0,13,7
48,No,Travel_Rarely,295,Human Resources,29,3,Life Sciences,1,530,4,Male,95,3,1,Sales Executive,1,Divorced,18677,10331,3,Y,No,21,4,1,80,1,0,1,3,1,1,1,1
36,No,Travel_Frequently,417,Research & Development,16,4,Medical,1,531,4,Male,63,3,4,Manager,2,Married,9771,21792,1,Y,No,23,3,2,80,0,23,4,3,0,0,0,0
33,No,Travel_Frequently,245,Research & Development,7,2,Marketing,1,532,3,Female,100,3,1,Manufacturing Director,1,Divorced,7054,6500,9,Y,No,18,4,3,80,1,2,4,2,20,1,9,10
22,No,Non-Travel,117,Sales,13,4,Medical,1,533,1,Female,93,1,3,Sales Representative,4,Single,13185,21087,7,Y,No,15,3,3,80,1,30,3,2,13,13,3,7
52,No,Travel_Rarely,1427,Sales,5,1,Other,1,534,2,Female,62,3,1,Manager,4,Married,12342,9685,0,Y,No,15,3,4,80,1,40,4,2,23,6,7,0
29,Yes,Travel_Rarely,524,Sales,17,4,Life Sciences,1,535,4,Male,41,4,1,Sales Executive,4,Married,19370,5213,8,Y,No,16,3,3,80,0,12,3,3,38,13,1,6
42,No,Travel_Rarely,346,Sales,21,3,Medical,1,536,2,Male,48,1,3,Research Scientist,2,Single,9647,19878,7,Y,Yes,25,4,4,80,1,3,3,2,2,2,2,2
38,No,Travel_Rarely,1028,Research & Development,12,4,Medical,1,537,4,Male,38,3,1,Healthcare Representative,3,Single,14079,26677,2,Y,Yes,25,3,4,80,1,22,4,2,2,2,2,1
53,No,Travel_Rarely,1232,Research & Development,28,2,Medical,1,538,4,Male,46,4,3,Research Scientist,1,Single,6048,22075,9,Y,No,17,3,4,80,1,5,3,3,4,4,4,4
40,No,Non-Travel,1213,Research & Development,19,3,Medical,1,539,3,Male,79,3,2,Human Resources,2,Divorced,16274,23967,3,Y,Yes,19,4,4,80,1,33,2,2,29,17,9,4
33,No,Travel_Rarely,230,Sales,7,2,Medical,1,540,3,Female,68,3,1,Healthcare Representative,3,Single,3982,5605,9,Y,No,24,3,3,80,3,40,4,3,0,0,0,0
56,No,Travel_Rarely,1008,Research & Development,6,4,Medical,1,541,3,Female,70,4,4,Sales Executive,1,Single,5635,5922,3,Y,Yes,21,3,3,80,1,17,3,2,0,0,0,0
59,No,Travel_Rarely,988,Sales,8,3,Medical,1,542,4,Male,39,2,2,Sales Representative,4,Single,17511,19043,1,Y,Yes,17,3,1,80,3,35,2,3,2,2,2,0
56,No,Travel_Rarely,442,Research & Development,13,3,Other,1,543,2,Male,41,2,3,Sales Executive,3,Married,9008,9745,9,Y,No,16,3,4,80,1,25,1,4,5,0,5,5
31,Yes,Travel_Rarely,105,Research & Development,5,4,Other,1,544,4,Male,44,4,2,Sales Executive,4,Married,3301,11186,4,Y,Yes,25,4,3,80,1,32,5,2,3,3,3,3
48,No,Travel_Frequently,1452,Research & Development,2,3,Life Sciences,1,545,3,Female,57,4,2,Healthcare Representative,2,Married,19497,12464,2,Y,No,22,3,3,80,1,32,3,2,24,17,1,11
22,No,Travel_Rarely,407,Human Resources,9,4,Life Sciences,1,546,4,Female,33,3,1,Sales Representative,4,Married,18460,13878,0,Y,No,20,3,4,80,1,24,2,4,15,15,3,5
52,No,Travel_Frequently,1009,Sales,11,3,Technical Degree,1,547,1,Female,65,3,1,Laboratory Technician,4,Single,15868,4865,1,Y,Yes,14,3,3,80,1,16,4,3,25,1,6,13
40,No,Travel_Rarely,708,Research & Development,24,4,Other,1,548,1,Male,94,3,2,Research Scientist,4,Married,17816,8871,6,Y,No,24,3,3,80,1,2,5,3,5,5,5,5
46,No,Travel_Frequently,1350,Research & Development,6,3,Life Sciences,1,549,4,Male,76,3,2,Research Scientist,4,Divorced,4828,2207,0,Y,No,21,3,3,80,0,21,3,3,10,10,7,6
60,No,Travel_Frequently,1473,Research & Development,29,3,Life Sciences,1,550,4,Female,68,3,2,Research Scientist,4,Single,13691,2625,1,Y,No,20,3,4,80,1,34,1,2,8,8,4,2
28,No,Travel_Rarely,1093,Research & Development,26,2,Other,1,551,3,Female,67,1,2,Research Scientist,3,Married,15794,11808,9,Y,No,22,3,4,80,2,3,3,3,7,4,4,7
35,No,Travel_Rarely,422,Research & Development,7,4,Marketing,1,552,4,Male,73,3,2,Research Scientist,1,Single,2289,5504,6,Y,No,12,3,4,80,1,27,2,3,3,3,3,3
29,No,Non-Travel,660,Sales,25,3,Life Sciences,1,553,4,Male,80,4,1,Manufacturing Director,3,Single,14250,11330,0,Y,Yes,21,3,4,80,1,12,4,3,16,16,8,2
26,No,Travel_Rarely,1306,Research & Development,7,3,Medical,1,554,1,Male,55,4,1,Sales Representative,4,Married,11020,24317,6,Y,No,23,3,1,80,3,29,3,4,8,8,8,8
27,Yes,Non-Travel,719,Sales,19,4,Other,1,555,3,Female,65,4,2,Research Scientist,4,Married,15156,26702,7,Y,No,21,3,4,80,1,11,3,3,0,0,0,0
34,No,Travel_Rarely,812,Research & Development,6,1,Technical Degree,1,556,4,Female,98,4,1,Sales Executive,3,Single,18155,10418,1,Y,No,25,3,2,80,0,2,4,3,0,0,0,0
55,No,Travel_Rarely,1233,Research & Development,11,4,Marketing,1,557,3,Female,30,3,1,Manager,2,Single,2638,13253,3,Y,Yes,19,3,4,80,2,20,3,4,0,0,0,0
24,Yes,Travel_Frequently,632,Sales,29,5,Marketing,1,558,2,Male,82,3,1,Healthcare Representative,3,Divorced,6508,3820,6,Y,Yes,20,4,2,80,0,39,5,2,0,0,0,0
30,No,Non-Travel,511,Research & Development,11,4,Life Sciences,1,559,4,Male,35,3,5,Research Director,4,Divorced,9643,23548,0,Y,Yes,21,3,3,80,1,0,3,2,4,4,4,4
57,No,Travel_Rarely,1421,Research & Development,7,4,Technical Degree,1,560,3,Male,66,3,3,Sales Executive,1,Divorced,4023,10311,5,Y,No,15,3,4,80,0,17,3,2,3,3,3,3
59,No,Travel_Frequently,919,Human Resources,2,3,Life Sciences,1,561,1,Female,31,3,1,Sales Executive,2,Married,11782,4742,4,Y,Yes,15,3,3,80,0,12,4,4,1,1,1,1
26,Yes,Travel_Rarely,1296,Research & Development,19,2,Other,1,562,4,Male,98,2,1,Laboratory Technician,3,Married,18890,14926,5,Y,No,21,3,3,80,0,6,2,3,8,3,3,2
44,No,Travel_Rarely,1456,Research & Development,4,4,Life Sciences,1,563,3,Female,70,4,3,Manufacturing Director,1,Married,9289,11547,7,Y,No,22,3,3,80,1,12,2,2,38,5,2,11
19,No,Travel_Rarely,594,Research & Development,26,2,Technical Degree,1,564,4,Male,80,3,2,Laboratory Technician,1,Single,9662,4159,0,Y,No,13,3,3,80,0,16,4,2,1,1,1,1
22,No,Travel_Rarely,1320,Research & Development,6,2,Life Sciences,1,565,4,Female,76,3,3,Laboratory Technician,2,Married,12829,3027,2,Y,No,23,3,2,80,0,31,3,2,2,2,2,2
46,No,Non-Travel,113,Research & Development,17,4,Medical,1,566,1,Female,42,3,4,Sales Executive,4,Married,8646,3144,8,Y,No,13,3,3,80,2,28,3,2,6,6,6,6
54,No,Travel_Rarely,296,Research & Development,25,3,Life Sciences,1,567,2,Male,98,3,2,Laboratory Technician,1,Single,14399,24508,7,Y,Yes,11,3,2,80,2,29,5,4,13,10,3,3
55,No,Travel_Rarely,591,Research & Development,5,4,Medical,1,568,2,Female,95,2,1,Manufacturing Director,3,Divorced,17164,9210,3,Y,No,22,3,4,80,2,10,3,3,11,7,9,11
36,No,Travel_Rarely,896,Research & Development,29,4,Technical Degree,1,569,3,Male,88,3,3,Laboratory Technician,4,Single,4069,23521,9,Y,No,21,3,1,80,2,13,4,4,8,7,2,6
25,No,Travel_Rarely,982,Sales,28,4,Marketing,1,570,3,Male,97,3,4,Manufacturing Director,4,Married,14706,24945,8,Y,No,15,3,3,80,1,9,4,3,17,3,15,5
18,No,Travel_Rarely,283,Sales,7,4,Medical,1,571,3,Male,88,2,2,Laboratory Technician,4,Single,16322,13200,6,Y,No,13,3,3,80,2,7,2,3,26,14,14,6
39,Yes,Travel_Frequently,1063,Sales,9,4,Life Sciences,1,572,3,Female,39,3,2,Research Scientist,3,Married,8519,22080,1,Y,Yes,25,3,2,80,1,30,4,3,40,15,11,0
34,No,Travel_Rarely,757,Research & Development,25,4,Other,1,573,2,Female,42,3,1,Research Scientist,4,Single,3959,8972,0,Y,No,21,3,3,80,1,5,5,4,7,7,3,6
24,No,Non-Travel,1441,Research & Development,1,3,Marketing,1,574,3,Male,31,4,2,Research Scientist,1,Single,15396,2886,0,Y,Yes,12,3,3,80,1,18,3,4,40,6,15,2
42,No,Non-Travel,795,Research & Development,1,2,Marketing,1,575,3,Female,44,3,3,Sales Executive,4,Married,7072,13461,2,Y,No,21,3,4,80,0,18,4,4,17,17,1,5
21,No,Travel_Rarely,131,Research & Development,19,4,Technical Degree,1,576,3,Female,75,4,4,Manufacturing Director,3,Married,15214,8057,9,Y,No,19,3,4,80,2,11,3,3,13,5,11,5
53,No,Non-Travel,1221,Sales,6,4,Marketing,1,577,1,Female,86,2,2,Manager,2,Married,12931,11641,1,Y,No,23,3,4,80,1,38,2,2,13,3,10,10
23,No,Travel_Frequently,879,Research & Development,18,3,Medical,1,578,3,Male,39,2,3,Research Scientist,3,Single,8670,3479,3,Y,No,24,4,3,80,0,17,2,3,32,4,3,1
48,No,Travel_Rarely,545,Research & Development,10,1,Marketing,1,579,1,Male,51,3,1,Sales Executive,1,Married,4430,19538,7,Y,No,20,3,3,80,0,2,3,2,35,2,6,5
36,Yes,Travel_Rarely,399,Research & Development,28,3,Medical,1,580,3,Female,37,3,1,Human Resources,4,Married,2999,11657,4,Y,Yes,16,3,1,80,0,8,3,2,1,1,1,1
56,No,Travel_Rarely,909,Research & Development,11,1,Technical Degree,1,581,4,Male,50,3,2,Research Scientist,2,Single,14066,26401,4,Y,Yes,13,4,3,80,3,5,3,2,7,7,7,7
44,Yes,Travel_Rarely,946,Research & Development,1,4,Technical Degree,1,582,1,Male,51,3,1,Sales Executive,3,Divorced,2491,6232,5,Y,No,17,3,4,80,3,0,5,3,35,0,2,11
27,No,Travel_Frequently,1117,Research & Development,1,5,Life Sciences,1,583,3,Female,74,4,2,Research Scientist,1,Married,3554,19627,4,Y,No,22,3,3,80,1,39,2,3,5,5,0,5
43,No,Travel_Rarely,1486,Research & Development,13,2,Life Sciences,1,584,3,Male,69,3,1,Healthcare Representative,2,Married,5229,16438,4,Y,No,19,3,3,80,1,28,3,3,2,2,2,2
36,Yes,Travel_Frequently,1499,Research & Development,5,3,Life Sciences,1,585,1,Female,51,3,3,Research Scientist,4,Divorced,13500,9787,6,Y,No,19,4,2,80,0,34,3,3,0,0,0,0
56,No,Travel_Rarely,655,Research & Development,20,1,Life Sciences,1,586,2,Male,59,3,3,Laboratory Technician,4,Divorced,1651,13488,5,Y,Yes,25,3,2,80,2,34,5,1,10,10,5,7
20,No,Travel_Rarely,404,Sales,1,4,Medical,1,587,4,Female,91,2,2,Research Scientist,4,Divorced,14341,25970,9,Y,No,11,3,1,80,0,29,3,3,15,13,13,8
30,No,Non-Travel,522,Research & Development,20,3,Technical Degree,1,588,3,Male,74,3,1,Sales Executive,2,Married,2595,8421,1,Y,Yes,25,3,3,80,3,34,4,3,2,2,2,2
45,No,Travel_Rarely,1371,Research & Development,3,3,Life Sciences,1,589,4,Male,64,3,2,Research Scientist,1,Married,19802,5447,0,Y,No,12,3,3,80,1,38,4,2,14,6,14,12
37,No,Travel_Rarely,1362,Research & Development,18,3,Medical,1,590,3,Male,71,3,5,Healthcare Representative,3,Single,7513,15458,0,Y,No,25,3,3,80,3,21,3,3,31,10,7,3
45,No,Travel_Rarely,286,Sales,9,2,Other,1,591,3,Female,34,3,2,Manufacturing Director,3,Married,17447,24447,3,Y,Yes,18,3,3,80,1,27,2,3,2,2,2,2
25,No,Travel_Rarely,569,Research & Development,14,3,Technical Degree,1,592,3,Female,56,1,1,Sales Executive,1,Divorced,15636,17299,1,Y,No,25,3,4,80,1,17,2,3,1,1,0,1
58,Yes,Travel_Rarely,855,Human Resources,27,1,Medical,1,593,2,Male,99,3,1,Sales Executive,4,Married,18234,6722,5,Y,No,21,3,4,80,1,31,2,3,25,13,8,16
56,No,Travel_Rarely,464,Sales,17,3,Marketing,1,594,2,Male,91,3,1,Manufacturing Director,2,Divorced,7937,21926,8,Y,No,11,3,4,80,2,4,1,3,32,10,10,7
18,No,Travel_Rarely,1408,Research & Development,23,1,Medical,1,595,3,Female,61,1,1,Manager,1,Married,5596,7421,9,Y,No,21,3,3,80,2,33,3,1,2,2,2,2
20,Yes,Non-Travel,437,Sales,14,3,Life Sciences,1,596,3,Male,37,3,3,Research Scientist,2,Married,11195,16375,9,Y,No,22,3,3,80,1,30,3,3,16,11,8,16
30,No,Travel_Rarely,263,Sales,29,4,Life Sciences,1,597,2,Female,47,3,3,Laboratory Technician,3,Divorced,11133,23527,7,Y,No,25,3,4,80,1,32,2,3,10,10,10,10
45,No,Travel_Rarely,1285,Sales,4,4,Life Sciences,1,598,2,Male,44,3,1,Sales Executive,4,Married,6065,18546,3,Y,Yes,21,4,1,80,3,3,2,2,2,2,2,0
42,No,Travel_Rarely,1447,Sales,5,4,Life Sciences,1,599,2,Female,55,2,1,Research Scientist,3,Divorced,6991,12152,1,Y,No,24,3,2,80,3,13,4,3,23,1,11,1
50,No,Non-Travel,113,Research & Development,26,4,Other,1,600,3,Female,82,3,1,Sales Executive,3,Married,3281,14187,0,Y,No,13,3,3,80,1,14,2,3,7,7,5,7
55,No,Travel_Rarely,1198,Sales,21,1,Technical Degree,1,601,3,Female,73,3,4,Healthcare Representative,1,Married,7150,21986,6,Y,Yes,21,3,3,80,0,19,2,2,15,9,5,15
23,No,Travel_Rarely,689,Sales,17,2,Medical,1,602,4,Female,61,3,2,Research Scientist,4,Married,10170,18778,9,Y,Yes,17,3,1,80,0,19,5,3,3,3,3,3
49,Yes,Travel_Rarely,302,Sales,22,3,Medical,1,603,2,Male,57,3,2,Manager,4,Divorced,2080,18081,2,Y,No,18,3,4,80,2,34,0,3,23,9,3,7
38,No,Travel_Rarely,623,Sales,29,4,Life Sciences,1,604,2,Male,68,3,2,Healthcare Representative,3,Married,18129,25275,5,Y,No,15,3,3,80,0,3,3,2,3,3,3,3
33,No,Travel_Frequently,606,Sales,25,5,Marketing,1,605,3,Female,61,3,2,Manager,1,Single,7385,21078,4,Y,No,24,3,3,80,0,17,1,3,4,0,4,4
38,No,Travel_Frequently,889,Research & Development,2,1,Technical Degree,1,606,4,Male,47,3,2,Research Scientist,3,Married,4639,20631,4,Y,No,12,3,3,80,0,23,4,3,5,5,5,4
28,No,Travel_Rarely,1164,Sales,23,3,Life Sciences,1,607,1,Female,99,3,1,Sales Executive,3,Married,1236,17001,1,Y,No,25,3,3,80,1,26,3,2,2,0,2,2
54,No,Travel_Rarely,161,Research & Development,22,2,Life Sciences,1,608,3,Female,40,3,2,Human Resources,4,Single,16351,23383,8,Y,No,13,3,2,80,1,32,1,4,28,4,6,2
53,No,Travel_Rarely,679,Research & Development,5,4,Medical,1,609,3,Male,61,3,2,Healthcare Representative,4,Married,7674,15015,3,Y,No,19,3,1,80,0,24,3,3,1,1,1,1
52,No,Non-Travel,422,Sales,4,3,Medical,1,610,2,Male,49,3,1,Manager,4,Single,15017,22496,9,Y,No,25,4,2,80,0,4,2,3,9,0,1,9
36,No,Non-Travel,1024,Research & Development,4,1,Life Sciences,1,611,3,Male,69,3,1,Sales Executive,1,Married,9002,16120,0,Y,No,23,3,4,80,2,17,3,3,22,16,1,3
37,No,Travel_Rarely,670,Sales,6,3,Medical,1,612,2,Male,37,2,1,Research Scientist,4,Divorced,15684,5176,1,Y,No,21,3,3,80,3,19,4,3,10,10,10,3
35,No,Travel_Frequently,1203,Sales,20,3,Medical,1,613,4,Male,64,3,2,Healthcare Representative,3,Married,2628,9168,8,Y,No,23,3,3,80,0,34,2,3,4,4,4,4
58,No,Travel_Frequently,1319,Sales,21,4,Life Sciences,1,614,3,Male,98,2,2,Sales Executive,4,Divorced,13894,19717,6,Y,Yes,20,3,3,80,0,5,3,4,19,10,9,14
31,No,Travel_Rarely,1410,Research & Development,13,1,Life Sciences,1,615,3,Male,50,3,4,Laboratory Technician,3,Married,3213,12654,9,Y,No,17,3,3,80,1,26,3,4,7,7,7,3
32,No,Travel_Rarely,628,Research & Development,22,4,Medical,1,616,3,Male,53,2,1,Laboratory Technician,2,Divorced,8751,2553,1,Y,No,23,3,2,80,2,27,5,3,1,1,1,1
48,No,Travel_Rarely,625,Research & Development,5,3,Human Resources,1,617,3,Male,46,3,1,Sales Executive,3,Single,12703,26460,6,Y,No,11,3,1,80,2,10,6,2,3,3,1,2
18,No,Travel_Frequently,714,Research & Development,23,4,Other,1,618,3,Male,47,3,1,Research Scientist,1,Single,12827,21104,3,Y,Yes,13,3,4,80,1,8,4,2,10,1,3,9
20,Yes,Non-Travel,1281,Research & Development,25,4,Human Resources,1,619,1,Male,41,3,2,Research Scientist,2,Divorced,8583,22241,9,Y,No,19,3,3,80,3,27,4,3,13,13,8,0
33,Yes,Travel_Frequently,1465,Sales,26,2,Marketing,1,620,3,Female,45,3,2,Sales Executive,4,Married,10382,25498,1,Y,No,17,3,4,80,0,18,4,3,9,9,4,9
40,Yes,Travel_Frequently,226,Research & Development,23,1,Medical,1,621,2,Male,33,4,3,Manufacturing Director,1,Single,12457,4895,3,Y,No,25,3,3,80,0,38,5,3,3,3,1,3
28,No,Travel_Rarely,972,Sales,7,4,Marketing,1,622,3,Male,63,3,1,Research Scientist,1,Divorced,18190,18941,4,Y,Yes,22,3,4,80,1,20,3,3,10,8,3,8
29,No,Travel_Frequently,381,Sales,20,2,Other,1,623,1,Female,75,3,2,Research Scientist,1,Married,3773,3091,3,Y,No,23,3,3,80,2,30,3,3,4,4,4,4
27,No,Travel_Frequently,1018,Sales,1,4,Life Sciences,1,624,3,Female,60,3,4,Sales Representative,3,Divorced,11610,24119,2,Y,No,23,3,1,80,1,6,4,2,2,2,2,2
49,No,Travel_Rarely,723,Sales,14,4,Medical,1,625,2,Male,54,3,4,Laboratory Technician,4,Married,12476,8478,5,Y,No,23,3,4,80,3,36,5,1,35,15,10,17
33,No,Travel_Rarely,947,Research & Development,24,4,Marketing,1,626,4,Male,53,3,4,Research Scientist,1,Married,9208,15317,0,Y,Yes,24,3,2,80,2,24,1,3,3,3,3,3
25,No,Travel_Frequently,775,Research & Development,4,2,Medical,1,627,3,Male,94,2,3,Healthcare Representative,1,Married,11420,17393,7,Y,Yes,25,3,1,80,1,27,2,3,4,4,0,4
55,No,Travel_Rarely,1253,Sales,17,3,Life Sciences,1,628,3,Male,54,3,4,Sales Representative,4,Married,7248,13292,4,Y,Yes,25,3,1,80,0,35,5,4,30,11,13,13
29,Yes,Travel_Frequently,415,Research & Development,21,3,Medical,1,629,4,Female,57,4,1,Sales Executive,4,Married,15952,3772,7,Y,Yes,12,3,4,80,0,16,3,3,1,1,1,1
41,No,Travel_Rarely,433,Research & Development,14,1,Technical Degree,1,630,3,Female,65,3,1,Laboratory Technician,1,Married,14626,2958,9,Y,Yes,16,4,4,80,2,25,6,4,10,10,10,7
45,No,Travel_Rarely,1275,Research & Development,16,4,Medical,1,631,4,Female,35,3,1,Manufacturing Director,4,Single,4338,11476,3,Y,No,19,3,4,80,0,27,4,2,20,3,14,10
25,No,Travel_Frequently,137,Sales,14,4,Technical Degree,1,632,1,Male,95,3,2,Research Scientist,3,Single,12572,26214,3,Y,No,25,3,4,80,0,36,4,3,3,3,3,3
45,No,Travel_Rarely,1147,Research & Development,16,3,Life Sciences,1,633,2,Female,96,4,4,Healthcare Representative,4,Single,6593,4791,4,Y,No,14,3,3,80,3,16,3,2,25,8,3,14
53,No,Travel_Rarely,307,Research & Development,24,4,Other,1,634,3,Male,77,3,1,Human Resources,3,Divorced,9814,14201,4,Y,Yes,20,3,3,80,3,16,2,2,19,6,2,9
43,Yes,Travel_Rarely,740,Research & Development,20,2,Medical,1,635,4,Male,99,3,2,Research Director,4,Married,10098,5020,5,Y,No,12,3,3,80,0,32,3,4,7,6,6,7
25,No,Travel_Frequently,949,Research & Development,29,3,Medical,1,636,2,Male,96,2,3,Research Scientist,1,Married,14648,17829,4,Y,Yes,13,3,4,80,2,33,5,3,1,1,1,1
45,No,Travel_Rarely,1481,Sales,28,5,Life Sciences,1,637,4,Male,77,3,4,Research Scientist,2,Divorced,16497,16317,4,Y,Yes,17,4,2,80,0,22,4,1,38,9,15,16
45,No,Non-Travel,541,Sales,8,5,Life Sciences,1,638,3,Male,94,3,2,Research Director,3,Married,12119,9636,7,Y,No,14,4,4,80,0,29,3,2,12,12,10,8
